# YYYYMMDD, RMM1, RMM2, Phase, Amplitude,RMM1_filt,RMM2_filt,Phase_filt,Amplitude_filt
20171118,1.0905775335346262,0.285179007236549,5,1.1272472766961523,0.7491855746339319,0.6046277393277889,5.0,0.9627324282500344
20171119,0.8971814739602696,0.1758900199529584,5,0.914260300098705,0.5541341108228264,0.4896291403141044,5.0,0.7394601462027102
20171120,0.7864567353604663,0.0725960368013879,5,0.789800215974338,0.4428282522591199,0.38505786529445785,5.0,0.5868274197956258
20171121,0.537140005022884,0.1701271754046859,5,0.5634382315810319,0.19631170013131877,0.48206334980112486,6.0,0.5205029844582358
20171122,0.3590119935251919,-0.1730166870123104,4,0.3985277725324149,0.02207162733938517,0.14129372174811225,6.0,0.1430072464557011
20171123,0.4284193870950336,-0.4728843455229711,3,0.6380930774421337,0.09439571698144156,-0.15267405455270672,3.0,0.1794990760923389
20171124,0.6772535935652805,-0.6044620793784319,4,0.907770254747083,0.33972377010230054,-0.27604948421877024,4.0,0.437739143451862
20171125,0.8227314393643977,-0.7182384239259936,4,1.0921325262633237,0.47762522098969795,-0.3768156939472624,4.0,0.6083715303417927
20171126,1.1571289295635625,-0.970653261885409,4,1.51033609320631,0.7993839211478593,-0.6135280398682348,4.0,1.0076861163548323
20171127,1.4862125787952256,-1.253210395697404,4,1.9440586733052063,1.1114796400553548,-0.880219951429815,4.0,1.4178061056268194
20171128,1.5693893152682334,-1.2950654354852862,4,2.0347425648142297,1.177030662964769,-0.9079935672036451,4.0,1.4865576005128374
20171129,1.5976097965087444,-0.855257848516533,4,1.8121321831891404,1.18952523587074,-0.4585557852101973,4.0,1.2748504598277717
20171130,1.9316271976925168,-0.5624441178891944,4,2.011846668266148,1.50841210073264,-0.15825344934807462,4.0,1.5166908781512531
20171201,2.013755234455321,-0.2833782902263255,4,2.0335961741869504,1.5743256210737386,0.12706731384542097,5.0,1.5794452391321148
20171202,2.212672909554255,0.2388005905450742,5,2.2255217650519548,1.7544877421581586,0.647448611225985,5.0,1.870138214561076
20171203,2.210057703635608,0.7450325273620145,5,2.332258244754754,1.7319696801838074,1.1440871807156243,5.0,2.075729859628614
20171204,2.0418238686717585,0.91190735833127,5,2.2362065514742646,1.542946723145392,1.30046160713584,5.0,2.0178912215725195
20171205,1.669617626313836,1.0671658514123838,5,1.9815312191632424,1.151037000175486,1.443401825656784,6.0,1.8461568205551548
20171206,1.296870576116746,1.2730230953620056,5,1.81726747963046,0.7592634636757083,1.6326762224415465,6.0,1.8005867528666404
20171207,0.8533506755938854,1.3034024842162295,6,1.5579041727261596,0.30037671957102297,1.646854988987451,6.0,1.6740243512007549
20171208,0.4001338917417649,1.471694925901149,6,1.5251206792393837,-0.1629424906987647,1.798489508527113,7.0,1.8058556884638413
20171209,0.1222940574758894,1.144138386218521,6,1.1506556753923556,-0.44523582225772296,1.4558404902597013,7.0,1.5224015470634278
20171210,0.1799287612983738,0.8780878522074175,6,0.8963328819900577,-0.390293002981729,1.17595768140083,7.0,1.2390339368322854
20171211,0.4421403905799625,0.7222563589243313,6,0.8468425904433682,-0.13204138634572832,1.008250440535596,7.0,1.01685981263315
20171212,0.5974002744845885,0.7860124555538701,6,0.9872703116371352,0.017012600481390194,1.0607958419030692,6.0,1.0609322536213048
20171213,0.6940367385651212,1.017657572656392,6,1.231792973540201,0.10475640217684024,1.2805840017392909,6.0,1.2848615837154027
20171214,0.7139664110680173,1.3319759821339463,6,1.5112604186952812,0.1171712901067018,1.58255342752436,6.0,1.5868851446132983
20171215,0.4824074845401871,1.6367540495222497,6,1.706364790942392,-0.11944044689993161,1.87155127416783,7.0,1.87535868361092
20171216,0.2472423505227657,1.6795785745008478,6,1.697678699817584,-0.35896997014402954,1.8966791269389933,7.0,1.93035000713116
20171217,-0.0292986600669904,1.694033861878588,7,1.6942872060760548,-0.6368675906437344,1.8915058710712163,7.0,1.9958443797824608
20171218,-0.2845430523464438,1.5443625490753048,7,1.570356784818343,-0.8895780689914834,1.724565007629727,7.0,1.940482828156832
20171219,-0.498749793883256,1.2214481652789146,7,1.3193509682271118,-1.099515396587194,1.3863297207770036,7.0,1.7694191708133886
20171220,-0.6672353934596674,1.0904213927165485,7,1.27836688160292,-1.2638235937929456,1.2393649600117793,8.0,1.7701060929596044
20171221,-0.79995714292809,0.8385596800210632,7,1.1589278525769844,-1.393278332028239,0.9722877212727856,8.0,1.6989902658453395
20171222,-0.8565454595643032,0.6673272981313056,8,1.0858157519263807,-1.4474789700874469,0.7875480316527302,8.0,1.6478553550010102
20171223,-0.7519523590197624,0.4999531081627936,8,0.9029869659064984,-1.3412772935334074,0.6069245062156838,8.0,1.4722031566307192
20171224,-0.6839611370672944,0.2138890716787087,8,0.7166249870064301,-1.2722448474055912,0.3079392073607633,8.0,1.3089818589957811
20171225,-0.6552366782587132,-0.2238748574412852,1,0.6924269321234323,-1.2406049692873142,-0.14092461785232685,1.0,1.2485833723613342
20171226,-0.5941363292099502,-0.2562786181736698,1,0.6470523223202896,-1.1747475231509332,-0.18484678094359924,1.0,1.1892014444888903
20171227,-0.5831694959696513,-0.4507367378751147,1,0.7370551321982617,-1.156797885100361,-0.3874100020052534,1.0,1.2199458416775637
20171228,-0.6800273941773926,-0.8421718105768642,2,1.0824465877640377,-1.24384954620122,-0.7814997130996284,1.0,1.4689804270853246
20171229,-0.4111825210344489,-1.2181620853740425,2,1.2856865604987404,-0.9658803207009719,-1.1537980119981217,2.0,1.5047174639806074
20171230,-0.3727942308007126,-1.7980375109890012,2,1.836277329120473,-0.9194667579564693,-1.7249479902938918,2.0,1.9547032225394003
20171231,-0.3731837581850008,-2.07257893557664,2,2.105908250985564,-0.9125480998370151,-1.9875516826153319,2.0,2.1870312584833305
20180101,-0.0104194578218185,-1.824943942250255,2,1.8249736867848807,-0.5442032750194541,-1.7297646587044533,2.0,1.81335131153476
20180102,0.1088543173840646,-1.77516148107256,3,1.778495866258023,-0.42082031556111144,-1.6709150060443758,2.0,1.7230921900505585
20180103,0.0067735293371109,-1.8930978830212744,3,1.8931100008714,-0.5193138614820353,-1.7801639146865857,2.0,1.8543652417686365
20180104,0.0916921049077418,-1.939845255847975,3,1.942011086152268,-0.4357168368643276,-1.8181816766005097,2.0,1.8696614054563183
20180105,0.0269090940559299,-2.1428396728415464,3,2.143008624071909,-0.5024138350969037,-2.009876405281498,2.0,2.071719775018826
20180106,-0.0408807392954253,-2.421380842632784,2,2.4217259175873704,-0.5707179446114364,-2.275998079837839,2.0,2.346462493143036
20180107,0.0944556388514109,-2.537083089108956,3,2.538840772627041,-0.4387001738501973,-2.379101106184094,2.0,2.4192105976914395
20180108,0.2991636722004138,-2.623860922270917,3,2.640860663152228,-0.23984695521920535,-2.453830288243973,2.0,2.465524213109947
20180109,0.557163173606005,-2.4932456067801483,3,2.5547415637890314,0.00983606028015982,-2.313708656226954,3.0,2.313729563709072
20180110,0.8305264559395157,-2.212069871313856,3,2.3628430564872382,0.2746630104367396,-2.025459620994935,3.0,2.0439976628125387
20180111,0.7559828710520633,-2.3069983523727826,3,2.427704986025867,0.19602513728456372,-2.112380562044416,3.0,2.121456455680982
20180112,0.7131198714211271,-2.2201416287440945,3,2.3318595160725626,0.15246443543635568,-2.018858951916828,3.0,2.0246078316078004
20180113,1.0105417052524317,-2.062053173680266,3,2.2963575133544314,0.4466028248325882,-1.8567360023513428,3.0,1.9096917724010047
20180114,1.445059166995944,-2.029093380927061,3,2.4910672300524173,0.8729698413615699,-1.8197375122852886,3.0,2.0182965484648423
20180115,1.7311748446430597,-1.9109243560061449,3,2.578487587153062,1.1473608676588145,-1.6955634658270264,3.0,2.0472841588998203
20180116,2.2992364068259463,-1.711070981130221,4,2.8660516319389338,1.6979001929368165,-1.4892822311084908,4.0,2.2585009694641185
20180117,2.549587817983032,-1.5503997283372772,4,2.98398012044916,1.9282177342263034,-1.3216999341695632,4.0,2.337715625684324
20180118,2.5670101836650225,-1.4564940622936449,4,2.951426136046196,1.9259293379697175,-1.220856616557876,4.0,2.280283906237471
20180119,2.516329010647633,-1.13023172145477,4,2.758502389705238,1.85638346865503,-0.890722102790194,4.0,2.059015650036363
20180120,2.4534675791142666,-0.9657916204052333,4,2.636713222140357,1.7731663158082844,-0.7223568479859319,4.0,1.914658768383885
20180121,2.3710742931760738,-0.7137524502583189,4,2.4761736336553968,1.6706050420707346,-0.467116297167112,4.0,1.7346811930932076
20180122,2.19153552161151,-0.4500516153809314,4,2.2372694068868904,1.4724200533942213,-0.20273004754792692,4.0,1.4863109653824889
20180123,2.1670810263378724,0.0306678936657069,5,2.16729801698232,1.4295127522356834,0.2745107103353498,5.0,1.455631422748649
20180124,2.372101551492152,0.350803573985094,5,2.3979009400123665,1.6147998148584093,0.5898247088311795,5.0,1.7191485186610662
20180125,2.52167983746246,0.7654343759188322,5,2.635291062957364,1.7436187487528503,0.9970815770928612,5.0,2.008576115655178
20180126,2.697712779536246,0.9182886034890508,5,2.849720723188686,1.8967082694143895,1.1415085420837927,5.0,2.2137172382477384
20180127,2.901009320764895,1.2672162538884626,5,3.1657056264415844,2.0744830435268673,1.4792104568987992,5.0,2.547850755770292
20180128,2.9244341089522656,1.793189648195794,5,3.430429123593721,2.0723689193834387,1.9917451982815282,5.0,2.8743280732901737
20180129,2.386084382826017,2.611660448758401,6,3.537537135010055,1.5137078655829268,2.7880557658322633,6.0,3.172470087442614
20180130,1.817641129792948,2.9134757893459016,6,3.4339715275202427,0.9292231178622108,3.0628237287792226,6.0,3.200678802432795
20180131,1.3304730162521907,3.0126303863023574,6,3.2933418121184284,0.42745398010386715,3.130698380547188,6.0,3.1597451250167987
20180201,0.9697251303674748,2.9488294044266503,6,3.1041845442688243,0.05425240837834833,3.032890641611922,6.0,3.0333758368840527
20180202,0.3947221259691663,2.7143850317402456,6,2.7429348620164338,-0.5270025691732032,2.7644899906245826,7.0,2.814273728012018
20180203,-0.1714585893538754,2.8427789952354305,7,2.8479449544566315,-1.091440552944112,2.8576803205012813,7.0,3.0590160664486965
20180204,-0.4493951981866789,2.8500660527349573,7,2.885278591246513,-1.3610861923435198,2.8289223371140575,7.0,3.139324324183636
20180205,-0.5925950053947077,2.8203713703263604,7,2.8819548065463043,-1.4918391153989425,2.7635214134275787,7.0,3.1404831712185723
20180206,-0.7769184550767453,2.857536673910944,7,2.9612696818400144,-1.6583224921764772,2.766642669651103,7.0,3.225576715812629
20180207,-0.9515449582742912,2.983618577957964,7,3.131679681313708,-1.8100232791390032,2.857796854257072,7.0,3.382778019797741
20180208,-0.8205380229761059,2.7579276806648103,7,2.87740295039237,-1.6539615985238127,2.5995975218792755,7.0,3.081151772495525
20180209,-0.562474230709378,2.422487467377358,7,2.486930395047773,-1.3700606623429912,2.2348474491601307,7.0,2.6213754671006706
20180210,-0.7126033695955957,2.123764223525441,7,2.240129022955065,-1.490389732123691,1.9098100250848862,7.0,2.4225267564124984
20180211,-0.6152521921543235,2.1551772509129887,7,2.241277368556504,-1.3622342865881336,1.9163053090056448,7.0,2.3511504181739418
20180212,-0.4109367312844181,1.9950759083666267,7,2.03695775048567,-1.126098596566175,1.7356970284007398,7.0,2.0689954624376217
20180213,-0.049575571814796,1.8659334989361345,7,1.866591963920559,-0.7364125972382863,1.5906938104408286,7.0,1.7528862803804477
20180214,-0.2689990763398011,1.8261182803896785,7,1.8458246062519108,-0.9253837333016606,1.5397729038248678,7.0,1.7964508479812586
20180215,-0.3884961939891635,1.715580727141007,7,1.759018625279941,-1.0140928843146122,1.422064286537176,7.0,1.7466113514637471
20180216,-0.3321024094695328,1.7842744380083488,7,1.8149179817571588,-0.9307391353289547,1.4856967860720607,7.0,1.753160083442964
20180217,-0.3030291856233744,1.553298380431603,7,1.5825809761244465,-0.8796439075161733,1.253249849495825,7.0,1.531146168493273
20180218,-0.4708613093239019,1.1957356701938455,7,1.285104729425639,-1.027792948039894,0.9000021537235776,8.0,1.366148681786728
20180219,-0.8437324617942598,0.6755060047437484,8,1.0808296949706109,-1.382688000223978,0.38954861452635486,8.0,1.4365146114964462
20180220,-0.7785490370714736,0.2103253206761355,8,0.80645851948035,-1.3071901176673206,-0.06354255172897713,1.0,1.30873360910742
20180221,-0.7976109433247406,-0.3550317422514256,1,0.8730582769308503,-1.3202146153940326,-0.6124561145093623,1.0,1.4553587608902208
20180222,-0.7653403985232651,-1.038936377502503,2,1.2904009927575897,-1.282147664049554,-1.2733418577558255,1.0,1.8070146980976067
20180223,-0.9564491092245538,-1.5769325818131408,2,1.8443186454949427,-1.4667416236708863,-1.7817479178712001,2.0,2.3078034217513124
20180224,-0.8659260476099603,-1.6867478576017014,2,1.8960343496501684,-1.3740551088714663,-1.8639538222982737,2.0,2.31567512701504
20180225,-0.5109671669867364,-1.6551978869156705,2,1.7322723488494969,-1.021365063646484,-1.8074492951291665,2.0,2.0760682907121595
20180226,-0.1816285870716289,-1.648143737030906,2,1.658121443548643,-0.6964116162821082,-1.7790273208968586,2.0,1.9104783034073205
20180227,0.0536618601956557,-1.5332884036045775,3,1.5342271422015492,-0.4658281132742674,-1.6470825660214057,2.0,1.7116882924201833
20180228,0.3879034347995577,-1.319171357342407,3,1.3750207797564018,-0.13808521952563968,-1.4179009981589452,2.0,1.4246089879091657
20180301,0.4631780964287099,-1.2385387011166922,3,1.3223131486811837,-0.0694741563375112,-1.3250527846210818,2.0,1.3268728426005605
20180302,0.4437719619710376,-1.225064884222167,3,1.3029648977566108,-0.09497610294325282,-1.3009150004219774,2.0,1.3043773604494984
20180303,0.4828059198394301,-1.2598784432623535,3,1.3492202370366262,-0.06364017870999883,-1.3283548386302722,2.0,1.3298784341655807
20180304,0.6354494986777752,-1.2381561693825494,3,1.3916992365988796,0.08064303751654933,-1.3005173069108324,3.0,1.303015182211819
20180305,0.8948666244777785,-1.3922629606613848,3,1.6550475604144608,0.329690392630569,-1.4483917349024873,3.0,1.4854408008152784
20180306,1.2643142274349106,-1.6443232988325338,3,2.074196127847568,0.6879105466372964,-1.6938228780238278,3.0,1.8281840340326097
20180307,1.5344726428937945,-1.7651317253201777,3,2.3388664561110053,0.9479039102878954,-1.8076270955908984,3.0,2.041087342534236
20180308,1.723148011751129,-1.520145516252842,4,2.2978427842186004,1.1286074255860858,-1.5569670317055537,3.0,1.922992735011252
20180309,1.593255485099419,-1.549469690046909,4,2.222457954871913,0.9944051396641314,-1.5792477873418378,3.0,1.8662435949292715
20180310,1.1221532986405742,-1.3324006599989175,3,1.7419872400265948,0.5233501205593373,-1.3539783533597562,3.0,1.4516035030462933
20180311,0.8322333630913937,-1.2571884339394344,3,1.5076919874674333,0.2367902780230926,-1.26817940905548,3.0,1.29009637210503
20180312,0.8815335825903188,-1.1432165885701826,3,1.4436223971719782,0.2878759279722599,-1.142833378440293,3.0,1.1785332752125175
20180313,1.0350071942467536,-0.9220890884498284,4,1.38617754244569,0.4407871075858283,-0.912438564966743,3.0,1.0133298619168636
20180314,1.31773135244994,-0.6776990574564266,4,1.4817867355685423,0.7183896437120655,-0.6606355120684607,4.0,0.9759728274899389
20180315,1.496015698470606,-0.4923827304056565,4,1.5749614989809195,0.88981514128782,-0.4688820523358163,4.0,1.005793897708527
20180316,1.4927291463626324,-0.3984020659770115,4,1.5449804240103704,0.8805059765366057,-0.3696876183466401,4.0,0.9549658160769384
20180317,1.0449758610679591,-0.4819254797170431,4,1.1507505021572768,0.43289494433024533,-0.4475148534260802,3.0,0.6226295663262806
20180318,0.86518276355686,-0.3799324475727905,4,0.9449285047423094,0.2549801365689609,-0.3399792258250831,3.0,0.4249714626152546
20180319,1.0006889435022994,0.1287680403120476,5,1.0089398246939971,0.3896237542682168,0.16911394522342924,5.0,0.4247425059481248
20180320,1.0852225275975391,0.3300655734070814,5,1.1343064917180616,0.4716676234281475,0.36826589884674893,5.0,0.5984063161797013
20180321,1.3392416057935443,0.3181291171786505,5,1.3765079781408238,0.7190025216177306,0.35509609310353496,5.0,0.8019088859902037
20180322,1.406382972371176,0.0733373547750784,5,1.408293801939421,0.7774157967049791,0.10825138035173464,5.0,0.7849163537055992
20180323,1.5275840367753506,0.1230237124216432,5,1.532529876781813,0.889457155695151,0.15297183751542764,5.0,0.902515603682371
20180324,1.2439350790003494,0.5422925711340568,5,1.3570024736435786,0.6010858522081909,0.5626844074735705,5.0,0.823357725498905
20180325,1.0969500549332063,1.1191198593602734,6,1.5670764763190477,0.45181567301130776,1.1242003766724016,6.0,1.2115955964301912
20180326,0.9526158635463804,1.573883758145055,6,1.839724726048171,0.30918575717462493,1.5577598002902626,6.0,1.5881471681931765
20180327,0.8348665099705356,1.8035823842191707,6,1.987438428262896,0.19686428750565266,1.761985153198407,6.0,1.7729487380594855
20180328,0.5349076882532282,2.1317918890431624,6,2.197876905821304,-0.09447385398652974,2.0616375136513283,7.0,2.06380099495603
20180329,0.1825763428502792,2.341697491611322,6,2.348804219850462,-0.4350132539423247,2.2449018217184222,7.0,2.286661479156934
20180330,-0.125842447119396,2.0686169789315225,7,2.07244119989465,-0.7262864635385673,1.94989579989845,7.0,2.0807656421569862
20180331,-0.3571652456507876,2.0685049504005195,7,2.099114037524461,-0.9378515914024081,1.9301847443622235,7.0,2.1459680227964
20180401,-0.5312314624423873,2.3298681763031746,7,2.3896636971839693,-1.0890519384273691,2.174122407050228,7.0,2.431633682409891
20180402,-0.9421835096904684,2.314027532989572,7,2.4984861795428155,-1.4737353088977327,2.1452068053563953,7.0,2.6026540297241367
20180403,-1.59214755195392,2.290239815732252,7,2.789288841399929,-2.093416255989304,2.1099329842874006,7.0,2.9722396974376424
20180404,-2.062665648809748,1.813631241105904,8,2.746606607706149,-2.5328319922191023,1.6271038647469398,8.0,3.010432674464422
20180405,-2.06179250766791,1.1154230174645094,8,2.3441750899975795,-2.5039699920457252,0.9302089750880246,8.0,2.671170990108979
20180406,-2.0701712656749818,0.5115538198724188,8,2.132439068262542,-2.48798606720889,0.3329385163654656,8.0,2.510163884352015
20180407,-2.238376690474196,0.1743766890738846,8,2.2451586665869705,-2.634203903822971,0.006572370873825312,8.0,2.634212102882963
20180408,-2.311179692272124,-0.0330711229870089,1,2.3114162907504765,-2.6867279577063323,-0.19106536194368876,1.0,2.693513150377312
20180409,-2.047905372379575,-0.1363555266491477,1,2.0524398271006365,-2.404888353366467,-0.2858960707820229,1.0,2.4218225689439508
20180410,-1.5139721235837702,-0.4257517886887118,1,1.5726971026107943,-1.854654166952631,-0.5657255982581448,1.0,1.939017156066262
20180411,-1.1133114810417228,-1.0191680024376009,1,1.5093594240643824,-1.439737593114531,-1.1440986415237717,1.0,1.8389687432264208
20180412,-0.7491194984122149,-1.3875187328512448,2,1.5768285439179786,-1.063519308510212,-1.4924062360581853,2.0,1.8325800645536336
20180413,-0.2470644227722544,-1.7601630857614652,2,1.7774180480340325,-0.5534556425882493,-1.8392827634026108,2.0,1.920748352091631
20180414,0.0457507212400395,-1.8181662449994345,3,1.8187417691770664,-0.2570016922151208,-1.8684949201862326,2.0,1.8860867256208529
20180415,0.3058073309025683,-1.736678721564373,3,1.7633976028021072,0.002566875944243041,-1.7585385859506277,3.0,1.7585404593381826
20180416,0.3026986944143741,-1.7357688848146768,3,1.7619648467239504,-0.0033084051646292134,-1.7290470596451541,2.0,1.729050224837985
20180417,0.4758946223874965,-1.3648906607124671,3,1.4454764637715325,0.16355054218571036,-1.3339250587947131,3.0,1.3439140010914832
20180418,0.8821543628768033,-0.8504015758698213,4,1.2253077818182885,0.55830274803535,-0.8021705594424945,3.0,0.977332883361707
20180419,0.936515169008436,-0.6749054539586004,4,1.1543647749156087,0.5992989661464152,-0.6119633804756472,3.0,0.856538633026756
20180420,0.9905080785396736,-0.6034616413853958,4,1.1598587009959067,0.6383713321654214,-0.5285027235573889,4.0,0.8287539360619851
20180421,0.7868988250116384,-0.3507786914122798,4,0.8615424836614899,0.42106670959925335,-0.267335557004743,4.0,0.4987639461426398
20180422,0.7224076460988569,-0.1909868955648774,4,0.7472274094407945,0.34428919731048335,-0.10178592779294338,4.0,0.3590200920301915
20180423,0.8566768451697824,-0.0082488521199709,4,0.8567165579182816,0.46571974652943315,0.08280326501695214,5.0,0.4730235332463989
20180424,1.051730502217121,0.1362511071745433,5,1.0605194074132571,0.6465486770728066,0.22430217460633445,5.0,0.6843512675210932
20180425,1.1139979890742708,0.4459661988001455,5,1.1999489031345336,0.6945817112775878,0.5281652260904881,5.0,0.8725836691644641
20180426,1.0049383687179352,0.4033383924849191,5,1.082858709053856,0.5722878587155222,0.4784201270222615,5.0,0.7459217191992699
20180427,0.7767551539871685,0.3936405355870263,5,0.8708050530990681,0.3319647894167177,0.45842383390633623,6.0,0.5659973788860421
20180428,0.6382510322489792,0.3757449351087072,5,0.7406406932019965,0.184715388067833,0.4272456749239943,6.0,0.4654660474517014
20180429,0.5850343678150319,0.5127811385048427,5,0.7779522527321692,0.12351681864542124,0.5450250562410145,6.0,0.558845878949471
20180430,0.392667004839245,0.7109083750653423,6,0.8121441340226926,-0.07523263402223435,0.7199565652128308,7.0,0.7238766504142682
20180501,0.2558872138100954,0.8865303224081376,6,0.9227211272863376,-0.2142316473149833,0.8729828936834728,7.0,0.8988850490331124
20180502,0.2953360062452019,1.0728389152273858,6,1.112747363335964,-0.17633686895371953,1.0355581498668882,7.0,1.0504643607034625
20180503,0.1397503090214138,0.9805466134228276,6,0.9904553548578336,-0.33303070600821016,0.9193188105919624,7.0,0.9777814309202992
20180504,-0.1842257072328276,0.9178675454959696,7,0.9361730300965904,-0.6547074071612802,0.8328254693205716,7.0,1.0593583205605537
20180505,-0.8993835914075571,0.8093560833875175,8,1.2099372356488325,-1.362146185623814,0.6997123759102106,8.0,1.5313522259791892
20180506,-1.262444993863938,0.6347848042512817,8,1.4130531165672635,-1.7150278859587904,0.4996730497166076,8.0,1.7863353006167049
20180507,-1.2904994164696173,0.3498718192874919,8,1.3370860233507649,-1.7315410164367946,0.19070210718284736,8.0,1.7420107879364426
20180508,-1.5997698923852288,-0.1119671096660763,1,1.603683367198532,-2.024987045980859,-0.29206927020909446,1.0,2.0459415912950103
20180509,-1.822651741251084,-0.4751023544897142,1,1.883555578454556,-2.228037103889572,-0.672022375468486,1.0,2.32717928175698
20180510,-1.898871027466272,-0.4926800631220452,1,1.9617453513513825,-2.2815114110763783,-0.7039283325024155,1.0,2.387636784808644
20180511,-1.8385678565690768,-0.7551581974181879,1,1.987610541916322,-2.199586984115674,-0.9793384680898465,1.0,2.407755539038724
20180512,-1.8183216636910435,-1.01068615038883,1,2.080331744514792,-2.1582454451117057,-1.2449452167134492,1.0,2.4915681796738216
20180513,-1.9344796181755568,-1.213900297408489,1,2.283805010324889,-2.249861555234319,-1.455227304368706,1.0,2.679470754664361
20180514,-1.7137674577462574,-1.228896906086148,1,2.1088353432684537,-2.0028258395988345,-1.476892217003373,1.0,2.488477840851695
20180515,-1.358614105444809,-1.2946847847904268,1,1.876710147966764,-1.621924246046654,-1.5478154254677827,1.0,2.241956924481383
20180516,-1.2388397626450949,-1.3791949883634604,2,1.8538885547511856,-1.4726659351680145,-1.6350912623138725,2.0,2.2005154834037084
20180517,-1.0023640168342434,-1.6356938361831337,2,1.9183920214522303,-1.2065905907336858,-1.8908793259014969,2.0,2.243052714219789
20180518,-0.6163400776835463,-1.869365358415536,2,1.968350053878376,-0.7940387327384172,-2.12111025399955,2.0,2.2648633995697987
20180519,-0.4512210564871373,-1.941909806824392,2,1.9936434334298885,-0.6041901276492184,-2.1868907183636597,2.0,2.268818354213025
20180520,-0.4828604904515076,-1.791061065165364,2,1.8550078146440137,-0.6113601610338739,-2.02916473133163,2.0,2.119261841627771
20180521,-0.4696342290010571,-1.7464013704841002,2,1.80844520400209,-0.5744613285652808,-1.9758996289818183,2.0,2.0577135762363707
20180522,-0.3433880872014132,-1.802504962714421,2,1.8349222106241887,-0.4270908233588624,-2.020732776651027,2.0,2.0653734592148507
20180523,-0.2249110463196982,-1.769628996551026,2,1.7838642785231202,-0.28868051520500104,-1.9728543364024922,2.0,1.9938632532150096
20180524,-0.1133736090127795,-1.628583680219928,2,1.6325251540785726,-0.15643078489387457,-1.8153141262863524,2.0,1.822041703023643
20180525,0.0831986269869307,-1.637612090776271,3,1.6397241753993688,0.060462127859798376,-1.8043171496202361,3.0,1.8053298993034563
20180526,0.2511946332619288,-1.7116070593023431,3,1.7299414641059996,0.24884578535374913,-1.85639632095638,3.0,1.8730006741452887
20180527,0.4718259891431063,-1.453720028642772,3,1.5283722340150034,0.4897203356651082,-1.5758348212757154,3.0,1.650176169719164
20180528,0.9772670101932408,-1.2807356864398505,3,1.6110042544116978,1.0113877492049013,-1.3772344346174967,3.0,1.7087070747023705
20180529,1.381342934473044,-1.013397227618633,4,1.7132081728627528,1.4238365188876458,-1.0796871618264705,4.0,1.7869064888602844
20180530,1.6369152895567198,-0.363887958409692,4,1.676873910423838,1.680914922639957,-0.40286652805289974,4.0,1.7285185612480678
20180531,1.7612190161277197,0.2353959667091035,5,1.7768803234637964,1.801629099211994,0.21956101722917293,5.0,1.814958526086513
20180601,1.6419978525231025,0.5142008263357252,5,1.7206276289467233,1.6768056629227466,0.5186544483398856,5.0,1.7551865051875664
20180602,1.589719667118785,0.8839795551471643,5,1.81896357136212,1.6145691646755156,0.9036865561229338,5.0,1.850265650991317
20180603,1.7251356167280725,1.1638593420064427,5,2.0810241382740893,1.7341801625674536,1.1975573400924537,5.0,2.1074924481600856
20180604,1.5547822140798746,1.2348159899897058,5,1.9854768350079968,1.547125281483701,1.2819744052652606,5.0,2.0092423976119056
20180605,1.0317565527685617,1.4897102769458086,6,1.8121143157700683,1.0105633571876942,1.5479575346662013,6.0,1.848624036417445
20180606,0.6674066793363496,1.58934741989566,6,1.7237914307571447,0.6341774409687063,1.6581629213995135,6.0,1.7752986510831876
20180607,0.5145660830448631,1.5129299454839624,6,1.5980410738658248,0.4691192526662269,1.594001185591766,6.0,1.6615994261223357
20180608,0.2115185881385347,1.095831283812126,6,1.1160583836473124,0.15747128600060983,1.1907533272270352,6.0,1.2011205985316131
20180609,-0.1202363267969039,0.6564635547979508,7,0.6673838273883883,-0.17796894480076603,0.7661024641510217,7.0,0.7865023400421423
20180610,-0.2366164709968487,0.618586549137386,7,0.6622965145013993,-0.29831564648903375,0.740768605777024,7.0,0.7985802102763417
20180611,-0.1401476142155123,0.4774541733462438,7,0.4975980721586902,-0.20580599452385412,0.6136172556322713,7.0,0.647211127679085
20180612,-0.0119494154885815,0.2857217403492282,7,0.2859715045921718,-0.08093269009522192,0.4361294407020674,7.0,0.4435752353019129
20180613,-0.1064563612423017,0.3767231512590103,7,0.391475784108635,-0.1749656292703796,0.5395409378424922,7.0,0.5672013707969472
20180614,-0.2378844766470582,0.2931261401052984,7,0.3775075605106153,-0.30665303300590896,0.46871886119115014,7.0,0.5601191422260552
20180615,-0.5841566581328117,-0.1561513785762158,1,0.6046670606806256,-0.6512947106237987,0.035039110057279416,8.0,0.652236566990953
20180616,-1.0041634707119835,-0.2373218627978747,1,1.0318265079334752,-1.0657010143592833,-0.029284738324327597,1.0,1.0661033007664549
20180617,-1.337920387239548,-0.2752795374856778,1,1.3659464800458143,-1.3908338375400464,-0.05200426369615335,1.0,1.3918057361172755
20180618,-1.6001261505817754,-0.3317501085683699,1,1.6341547761184605,-1.6436290605384583,-0.09574578662249367,1.0,1.6464154227601535
20180619,-1.3721122826274372,-0.5043900203177825,1,1.4618828300288806,-1.4112120274105102,-0.2585532314963935,1.0,1.4347017668579454
20180620,-1.1361271952054932,-0.5639522769416963,1,1.268395511799543,-1.1722471220041162,-0.3116631748068253,1.0,1.2129704240325083
20180621,-0.7146673873636453,-0.595250429014093,1,0.9300927630094972,-0.751478510461944,-0.34095950448953316,1.0,0.8252110853520147
