,nino3,nino4,nino34,nino12,indocW,indocE
1983-02-14,29.168216476825155,28.72146473695509,28.68940709165762,28.82146956262059,28.35028399390286,29.640019302241306
1983-02-15,29.285869817001114,28.667125411245326,28.69726667702314,28.749629739344073,28.412971821556347,29.596862838213433
1983-02-16,29.353646001517024,28.615929795111413,28.702989019160928,28.642843623559354,28.458950863722873,29.582279141157745
1983-02-17,29.316984848016816,28.59105241737986,28.681198986527935,28.474413414300766,28.484791309165708,29.604952359828822
1983-02-18,29.20766733457941,28.60030852101174,28.651382549109194,28.31953639800099,28.47890314864032,29.65941192889819
1983-02-19,29.095282070129535,28.629714990810843,28.64306232282321,28.25050442607876,28.445023962933924,29.731407351386938
1983-02-20,28.9823051101851,28.66889214566841,28.645066733981896,28.235011034830034,28.402128750693795,29.815771820918425
1983-02-21,28.87116974967593,28.707530285621434,28.646269612779736,28.24084152055572,28.369278775526055,29.907189137648068
1983-02-22,28.764359093687638,28.735242259426446,28.635530543478897,28.235686225703798,28.365432173309472,30.000432118926817
1983-02-23,28.735114116075813,28.742338084919716,28.615016524635752,28.247685548601535,28.405524896107043,30.079865336134354
1983-02-24,28.81330651925849,28.73215203402644,28.599800239604583,28.309557294959763,28.47821528685265,30.129371663220496
1983-02-25,28.93678877300725,28.71302925106545,28.597199460131964,28.395651362339372,28.56247695211221,30.141943797839524
1983-02-26,29.043262332981207,28.69344103956512,28.61458613794316,28.480354522683637,28.637242861504173,30.110564113230776
1983-02-27,29.070517927871425,28.681811508237402,28.659299413311224,28.53801460505722,28.681504084919894,30.02828121525543
1983-02-28,29.032606588684274,28.686607914814267,28.730938737882656,28.538742406986376,28.690968974406516,29.917627770594486
1983-03-01,28.98534918986487,28.704119638036193,28.814497480592472,28.496056423972238,28.680676031827165,29.812524682610427
1983-03-02,28.928872086669248,28.723678673746537,28.894578784642803,28.449814912968428,28.657372703177142,29.72224786631332
1983-03-03,28.863328247100537,28.73464629056418,28.955851473784115,28.439664696427236,28.627734455563274,29.656101006756394
1983-03-04,28.788811566878913,28.726321962265885,28.982908762043262,28.50546317541895,28.598562256371142,29.62334787026735
1983-03-05,28.748576785196544,28.70084350455866,28.97000559433981,28.62680737822679,28.605190464390216,29.65417715749479
1983-03-06,28.76606089805263,28.670565410612326,28.929811528031234,28.753628436217998,28.656449525737802,29.749740975196232
1983-03-07,28.81148005922683,28.639939303641665,28.873944511625655,28.881643640355236,28.719085051273627,29.873841142412058
1983-03-08,28.854900437361746,28.613383713557873,28.81397650034098,29.006424993751086,28.759870463080304,29.990206432645824
1983-03-09,28.86657970891193,28.595339880525593,28.761521559795884,29.123691558845447,28.745655593621525,30.062708707343795
1983-03-10,28.856107541778552,28.603843171005206,28.752919890943296,29.18543450483785,28.696080066450342,30.070062556596962
1983-03-11,28.85156040397924,28.63998235522486,28.794023163982967,29.17023344018467,28.653532688370653,30.030751280759176
1983-03-12,28.85047725118902,28.68207509727305,28.850149439239424,29.113994771017712,28.617960669244685,29.96749717107929
1983-03-13,28.850516100639087,28.70848279100739,28.886569368819504,29.052562547886588,28.589351587023753,29.90282402522634
1983-03-14,28.849262825710028,28.697551912829677,28.868674600528074,29.021906278207183,28.567540193909437,29.859333728176566
1983-03-15,28.857697185143685,28.650831154343884,28.809141639582723,29.01931907289497,28.57419144530396,29.84952504831013
1983-03-16,28.88209485255124,28.59280591608151,28.747374636874543,29.01982079969375,28.621710156831,29.867305153021984
1983-03-17,28.913046939305193,28.53507252342151,28.68812544181965,29.026692365832098,28.69503347543419,29.907181756611102
1983-03-18,28.941300256990093,28.489327643745753,28.63621309710327,29.043080454130692,28.779279521223437,29.96350633485381
1983-03-19,28.95740083338701,28.467213565649015,28.596421031214895,29.07236565044397,28.859424993991613,30.030846735098343
1983-03-20,28.959848907955998,28.484332631887757,28.586883028410945,29.100214832001022,28.911786017976528,30.089920348537664
1983-03-21,28.9558033976469,28.535537715610587,28.615227747097308,29.112711588014076,28.936512470044605,30.13054753521802
1983-03-22,28.94830501898692,28.60069119957909,28.67012848208729,29.11385162059804,28.952514590475563,30.160039362300992
1983-03-23,28.940509330404716,28.659640751158875,28.740333186874544,29.107748305674974,28.97882071676248,30.185593921080443
1983-03-24,28.935513076521072,28.69226285945666,28.81461586028836,29.09862258445842,29.034408531663388,30.214444130438768
1983-03-25,28.916285027833815,28.70421226888906,28.892767578589634,29.073002339832236,29.110554986429914,30.220601944105674
1983-03-26,28.882916070534147,28.7079166600126,28.969913600684635,29.02449549043336,29.183831347045636,30.19393515828321
1983-03-27,28.863964805190225,28.69260719800576,29.027385549534053,28.96882780202379,29.24879745639988,30.16537958467176
1983-03-28,28.88798033035875,28.647491327392615,29.046545337213132,28.92171019618934,29.299956666458815,30.165765737724108
1983-03-29,28.98346075659283,28.561761790629248,29.00869770116522,28.898806470994717,29.3319216228793,30.225921861035488
1983-03-30,29.123400764386695,28.458427161207997,28.925826738728574,28.901153213016162,29.324123324231056,30.347669775157843
1983-03-31,29.25755158957019,28.371502642100197,28.829904413562232,28.91209674794931,29.28249389890913,30.48891910734792
1983-04-01,29.379547114211835,28.30612549833847,28.732168812325995,28.922032563069614,29.240279864453356,30.6141283864133
1983-04-02,29.482882572838303,28.267514782536146,28.644024633976446,28.92106165542707,29.230650607879202,30.687864975474113
1983-04-03,29.561067793054082,28.260758563575997,28.576690307064286,28.899479329045317,29.286821244391,30.674649497997976
1983-04-04,29.561287334118497,28.30091802158739,28.56213981128863,28.8310008847432,29.400137335335412,30.581799151275163
1983-04-05,29.472756606980973,28.383721287991694,28.60770610254781,28.721585575692245,29.53094376796009,30.451491491697794
1983-04-06,29.351777899360634,28.48491490485521,28.687973614107417,28.610261263488802,29.664183016838656,30.300475798534414
1983-04-07,29.25458074598549,28.58025085489331,28.777531383152787,28.536280094958475,29.78471787955117,30.1453273823811
1983-04-08,29.237370937533044,28.64548663282996,28.85092837974779,28.5386626098537,29.87747893542131,30.002773268630573
1983-04-09,29.30290969684843,28.66791602212641,28.895400927354896,28.595534545179003,29.91683159573621,29.931906601266686
1983-04-10,29.40267377613094,28.656416521534666,28.918162585437152,28.659473697860076,29.90135437143667,29.95434410400703
1983-04-11,29.51563955701516,28.61863684151561,28.92400980793139,28.732223961308147,29.84906802846614,30.03073628166161
1983-04-12,29.62072560784763,28.562182771882675,28.917637008808583,28.815501214797273,29.777982984339697,30.12174850525665
1983-04-13,29.696950715777696,28.494729048437947,28.903857840570325,28.91105650185813,29.706072651157346,30.188058130872786
1983-04-14,29.71480591804939,28.439371036234483,28.899999642849806,28.95230466237445,29.669431469224982,30.22378678038302
1983-04-15,29.672848243241315,28.41023676038268,28.90895999212686,28.90559869237933,29.6759422382223,30.246939609314214
1983-04-16,29.591981252734083,28.400337770952966,28.914043808788684,28.822756646731726,29.70234822571294,30.25301567146633
1983-04-17,29.49303080915302,28.402793100732126,28.898659008722994,28.75553218157296,29.72539792687818,30.237639938454304
1983-04-18,29.39704521276578,28.410595808876757,28.84612102442126,28.75575872260981,29.72190063218235,30.196365781709442
1983-04-19,29.321617202305752,28.422111815370172,28.769137004293775,28.803952207157412,29.711192934676312,30.15350616782714
1983-04-20,29.26838358066443,28.442236376201482,28.697933744308262,28.844242466780575,29.717267153204443,30.126248322343166
1983-04-21,29.234265282559978,28.473332447259125,28.642154603916282,28.87437810156873,29.72439719888173,30.100057709541392
1983-04-22,29.216211684925344,28.517841397605256,28.611597194880453,28.892523581943824,29.71670193287106,30.060232431641122
1983-04-23,29.21123908504879,28.578201384577394,28.616024262641027,28.89650969673339,29.67842205083903,29.992291456374925
1983-04-24,29.228350378094934,28.639588873647387,28.68308150460821,28.881441911077467,29.633217679699477,29.933900779409875
1983-04-25,29.264178932951733,28.686600195698272,28.802437469484154,28.839701071126207,29.60688510434874,29.915968801106697
1983-04-26,29.296927370399782,28.720501368648904,28.927032659257915,28.76556133169735,29.58749376855868,29.91510999674016
1983-04-27,29.30482323283199,28.742619170542778,29.009846676511586,28.653522597158048,29.563106300760598,29.90789235852316
1983-04-28,29.26614987411413,28.754216428198973,29.003792884028268,28.497955910230903,29.521835248538522,29.870906169669322
1983-04-29,29.176407890588163,28.748264753107083,28.900960646889494,28.326202452698862,29.48552442030877,29.841939355683106
1983-04-30,29.059283933524604,28.724677824544802,28.74863471419605,28.17197316547471,29.474286731962422,29.85098465728007
1983-05-01,28.935872546201093,28.694718814625816,28.582827144280163,28.04012569048945,29.474332158608934,29.863193182646476
1983-05-02,28.827122327086936,28.66971409423541,28.439515556569308,27.935787630928008,29.471865107902687,29.84361057065371
1983-05-03,28.754173029383832,28.661007953437846,28.35478674502041,27.86382488072779,29.453088150296534,29.757427096253945
1983-05-04,28.74108609106423,28.66764172738335,28.3640870773796,27.85156773270106,29.415817394664607,29.635022684533528
1983-05-05,28.77787325149683,28.683325881371854,28.453799487696042,27.89819814947231,29.374366138149178,29.530363142923232
1983-05-06,28.834777091165964,28.71141795723146,28.586727683542243,27.967248765427808,29.340077689774546,29.444453327093076
1983-05-07,28.882067874826873,28.755257263418788,28.725662747128645,28.02226958440778,29.324293073432923,29.378292824755636
1983-05-08,28.889984284710174,28.818192342252527,28.833358871733545,28.02674159208628,29.33837764744557,29.332826592424674
1983-05-09,28.836031421144625,28.885276864042883,28.876232706029196,27.941157675722618,29.35899142875461,29.32567307854966
1983-05-10,28.73781582322396,28.939217000013958,28.861866012413593,27.78799774715877,29.366737154965293,29.363390946187458
1983-05-11,28.626629742737343,28.979856512444833,28.815182307278267,27.624433857882792,29.378962579517975,29.430507666607618
1983-05-12,28.533816296188803,29.007004701972186,28.76110048308326,27.507728816531944,29.413051881035724,29.51149512911644
1983-05-13,28.49063467648328,29.02051911211773,28.724551374245355,27.495076339865825,29.486429380795165,29.590799182375424
1983-05-14,28.48822086290863,29.015983745329923,28.710481748820204,27.56602307000258,29.538216933276626,29.63598246066245
1983-05-15,28.500219109427533,28.992813440929027,28.70638842986258,27.660659990925954,29.52729330922539,29.639316577828843
1983-05-16,28.53267530935704,28.956513213821424,28.711552375651944,27.77744763574401,29.50111876685545,29.62156045551195
1983-05-17,28.591591348052987,28.912663387283825,28.725275051299644,27.914875263737166,29.507192227559834,29.60365167266261
1983-05-18,28.68307977031629,28.866799830979232,28.746904683855995,28.071353531766032,29.59303180291691,29.60646545550114
1983-05-19,28.76952982205037,28.843480915976233,28.777834170197607,28.168529061877184,29.6987652546501,29.62535485044685
1983-05-20,28.81408609260769,28.850406098150753,28.81231260586069,28.16212265260165,29.75128314910739,29.640398499790734
1983-05-21,28.824856574887207,28.868212401596907,28.839241827649815,28.102055621011186,29.778989868219167,29.649596167270136
1983-05-22,28.81012198738849,28.87760918267551,28.84764481509589,28.038371383503886,29.810332941566983,29.650954114270288
1983-05-23,28.77806873429908,28.85925928251912,28.826395789384442,28.021087821406997,29.873686256851425,29.642452788477698
1983-05-24,28.702592706747545,28.81985225824712,28.765077290601095,28.029730473465754,29.909703489939922,29.606626183394557
1983-05-25,28.578613754010934,28.781909004106115,28.678766567908184,28.017313305592335,29.869143964264058,29.546096342122077
1983-05-26,28.44696388071457,28.750127968504593,28.59512533049126,27.994423006215875,29.797074681827564,29.48932566838129
1983-05-27,28.348420419266105,28.729124667972883,28.541652775875722,27.971683567915765,29.738585107172046,29.464528624243627
1983-05-28,28.323824384153223,28.723558461261668,28.54601714759806,27.959679602224856,29.738801030890386,29.500055784836615
1983-05-29,28.35363024798339,28.736364544536677,28.611128926484596,27.941741447116243,29.762341366233983,29.579063376608904
1983-05-30,28.397146659232288,28.764211002809503,28.70775653816762,27.90264111279449,29.758501160023663,29.662773565710427
1983-05-31,28.46451259578982,28.80271569877445,28.815451668251143,27.855647293851014,29.75075919454382,29.746017831744652
1983-06-01,28.565904469561367,28.84751660610634,28.913757616924528,27.8140314531172,29.762673412077927,29.823324439904273
1983-06-02,28.711458736666984,28.89417882603878,28.98223132095288,27.791068807027436,29.81768431744631,29.889496863370677
1983-06-03,28.858604728508993,28.927867124591675,28.997885117175176,27.7962219147113,29.89201978611459,29.910406518223308
1983-06-04,28.9551906037519,28.94114613247404,28.96222512492204,27.81374964445689,29.939130740448228,29.872888011611206
1983-06-05,28.99823806965102,28.941328916743224,28.89187972063536,27.819548916248404,29.9497435927317,29.80290359213689
1983-06-06,28.98480526635685,28.935656789018793,28.80343366911852,27.789623453337615,29.914692067566385,29.726449319854325
1983-06-07,28.91194903029729,28.931392128148158,28.713498327136534,27.699771232864123,29.82474972424459,29.66960681212109
1983-06-08,28.78354623136663,28.934311911601686,28.66089982355253,27.543497740312475,29.712085386844866,29.659182816103815
1983-06-09,28.617211806656822,28.93950190843248,28.65138208162674,27.35570988545456,29.60015418965276,29.68374899517446
1983-06-10,28.432246810134238,28.938294892664935,28.652041583129066,27.175406354549175,29.46862257957321,29.7122299179843
1983-06-11,28.247762462306802,28.922147400019792,28.630050707190314,27.041753828035574,29.297044720127342,29.713469739335014
1983-06-12,28.083051888028105,28.88240871238313,28.552589180810973,26.993723953658915,29.065032389313636,29.656437770535984
1983-06-13,27.974721682520173,28.832566114617716,28.462633973146357,27.0414462711711,28.861884622597238,29.54480012214914
1983-06-14,27.935775020905997,28.790793261338035,28.405452772225253,27.147375694481354,28.75426738368665,29.418461052899964
1983-06-15,27.951266583525104,28.755454439403785,28.351729520993572,27.280217536914506,28.689336147608238,29.30037369349201
1983-06-16,28.006279494578493,28.724918109882292,28.272180438887347,27.408772415416436,28.614380984679844,29.21358200882627
1983-06-17,28.085809410160188,28.697598739210527,28.137514808990552,27.501636763092748,28.476625115434224,29.181186205416285
1983-06-18,28.169214653647305,28.69358046713963,28.008283009315637,27.489392998008693,28.308901830760227,29.203115298681592
1983-06-19,28.239454042166535,28.719724973370365,27.93951947879041,27.36919944316671,28.180488857197634,29.25948067041761
1983-06-20,28.28834173785429,28.754549140560155,27.89362102797644,27.21033703095855,28.094289159893812,29.343795732593435
1983-06-21,28.30777941876988,28.776410983749454,27.832988557232408,27.081898912080124,28.053207107497677,29.449703640001314
1983-06-22,28.28954834308852,28.763819923646885,27.71998280735802,27.053028740997053,28.0601757465391,29.5708063350688
1983-06-23,28.22035776333948,28.713292796262635,27.589499412874638,27.133966293753623,28.08877312111264,29.67366195376201
1983-06-24,28.1063207410509,28.64689980251781,27.49746411607765,27.25930314829393,28.120481912535986,29.72860245744539
1983-06-25,27.969953055038392,28.58138536600463,27.437845052444448,27.38566521353821,28.170390095576384,29.735822258085534
1983-06-26,27.833621702884656,28.533460736932756,27.404541289113247,27.46955794021634,28.2535879377997,29.695763168227614
1983-06-27,27.71981413444078,28.51983950645728,27.39155124710382,27.467672918208873,28.38517312071977,29.608627844130016
1983-06-28,27.661869365400772,28.56117944799306,27.41597705317783,27.35762063049066,28.50128637903234,29.512902455037946
1983-06-29,27.658561482841932,28.64362826548995,27.480080245327954,27.17213439666718,28.54563096063926,29.430461522875813
1983-06-30,27.68148041121438,28.73209425526662,27.55562215937076,26.950657374030484,28.545451808136484,29.337303893574425
1983-07-01,27.702323740441916,28.791464044861133,27.61434160819334,26.73246269723827,28.527966682084056,29.209451856425733
1983-07-02,27.692745047770863,28.78671136691828,27.6280451370647,26.556981478893842,28.520416891571877,29.022824613999823
1983-07-03,27.640044440887802,28.71042443622938,27.584598880618632,26.490030458487418,28.501832294777543,28.846472104092037
1983-07-04,27.56275103874562,28.596725208304875,27.503910149598248,26.527578361920625,28.44568323602606,28.74512697770792
1983-07-05,27.480279239924894,28.472983237042943,27.405855249801995,26.604663713780653,28.371333678710066,28.688832360899333
1983-07-06,27.41204786335808,28.366386191241173,27.310303279097116,26.65657596769846,28.298161330623465,28.647544549696946
1983-07-07,27.377477846015882,28.304266284108326,27.237037565836786,26.6183936370956,28.24553975015525,28.591252713221625
1983-07-08,27.385394888942315,28.309578807287426,27.220789679654406,26.478658313574737,28.228933391867187,28.548168748412504
1983-07-09,27.417704055573264,28.370497773906372,27.2576030907111,26.295184072299335,28.23823155292957,28.55126106961269
1983-07-10,27.45400224922299,28.46206837157153,27.309481635900678,26.10777196117306,28.254746614649665,28.577997986858616
1983-07-11,27.473887481792584,28.559273740608177,27.338454176844134,25.95654606913844,28.259791884554403,28.60610937571893
1983-07-12,27.45699866345054,28.63718250058128,27.30657022759406,25.88114923630527,28.234684329669694,28.61304902493296
1983-07-13,27.400317088024327,28.669395930100904,27.2274336249,25.91059362000553,28.190474781924095,28.580837100140364
1983-07-14,27.31940582373855,28.657572549546515,27.14010479900817,26.015569073504132,28.14605306045981,28.522534948340358
1983-07-15,27.22166863614741,28.618382032180705,27.044608904132275,26.148648320570484,28.094580872613523,28.463519527501663
1983-07-16,27.11456829908311,28.5684687045748,26.94091338198611,26.26252211126822,28.029136316746076,28.429471294521125
1983-07-17,27.005567566001805,28.52455974894521,26.829057193174545,26.309850823712956,27.942838089101773,28.445768716123794
1983-07-18,26.932248887076877,28.503448179495688,26.739627884470156,26.26041067217967,27.86925532965976,28.503656548020615
1983-07-19,26.906101759896394,28.50044574672287,26.69543515258703,26.138384414059608,27.833278430390205,28.569969231921974
1983-07-20,26.895716681076554,28.499615516525047,26.684724806152083,25.978355535229287,27.81464621958642,28.63496484991215
1983-07-21,26.869680691427106,28.48508211789167,26.69586093243893,25.81481497960407,27.793179807352228,28.68897266354634
1983-07-22,26.796541057097656,28.440937602401114,26.717144595841052,25.682294147068838,27.748712283470613,28.722120197910407
